Year,Month,Day,Period,1,2,3
2020,4,1,2,10659.417500000001,10276.999253184931,7131.751821711913
2020,4,1,3,9922.571600000001,9226.001573714508,6144.276597402397
2020,4,1,4,10217.933100000002,9320.978455311548,5449.180574205228
2020,4,1,5,8633.279199999999,8201.619270618768,5303.735015434522
2020,4,1,6,8659.552,8319.293125132483,5489.9216526594055
2020,4,1,7,8798.873000000003,8608.718260877058,5724.021507715898
2020,4,1,8,9134.7273,9185.521248084484,6256.298636491539
2020,4,1,9,9635.4519,9860.55247774379,7319.364618485713
2020,4,1,10,10315.1529,10716.288737070485,7825.098126818134
2020,4,1,11,9544.3076,10354.248861343332,8158.548803087106
2020,4,1,12,10442.432,11130.107250783225,8406.12258198944
2020,4,1,13,11700.4833,12066.02526121094,8143.038235644894
2020,4,1,14,12587.8438,12355.961823263498,7838.325690416243
2020,4,1,15,13566.916500000005,12583.196864299804,7886.448513879375
2020,4,1,16,14503.135599999998,13126.672088325897,8076.818025526187
2020,4,1,17,15062.2887,13471.210145283803,7930.551533664615
2020,4,1,18,15203.755,13655.76778967598,8056.154810207298
2020,4,1,19,15054.669800000001,13818.129712021162,8472.831937091727
2020,4,1,20,14263.7212,13810.205034588886,8720.797561876818
2020,4,1,21,13297.266300000001,13475.58053821214,8858.291036542882
2020,4,1,22,12167.287400000001,12617.494794981603,8479.841379309057
2020,4,1,23,12105.1987,11444.46344051692,8484.934133592831
2020,4,1,24,11275.3736,11347.79831606048,8382.35089483114
2020,4,2,1,10514.587300000001,10723.7722163626,8232.193417550125
2020,4,2,2,9815.5973,9753.08677991093,6903.467825410131
2020,4,2,3,9237.6597,8735.286071746154,5607.6706898327875
2020,4,2,4,8846.402999999998,8355.854488419047,5133.983551500029
2020,4,2,5,10965.809400000006,9917.405493198949,4951.0989846861
2020,4,2,6,11084.4027,10077.028647717218,4940.310788463955
2020,4,2,7,11362.0109,10376.51804534295,5089.778161408408
2020,4,2,8,11870.6105,10954.798890984657,5637.504191929588
2020,4,2,9,12144.085400000002,11373.192971877948,6874.22394070522
2020,4,2,10,13337.3922,12746.42537098936,8243.540045300186
2020,4,2,11,14533.7916,14068.554058688906,8739.509428789055
2020,4,2,12,16562.464700000008,15228.389706767584,9190.49173994858
2020,4,2,13,18553.306200000003,16200.92423570254,9330.769674079833
2020,4,2,14,20363.108500000002,17223.653163211602,9351.479899407717
2020,4,2,15,21635.4264,18046.73654535843,9211.3731405095
2020,4,2,16,22213.55210000001,18539.2601873895,9169.11927383142
2020,4,2,17,22177.774400000002,18417.526550913735,8645.140692332567
2020,4,2,18,21649.8133,17913.03400904363,8310.083150134202
2020,4,2,19,20543.0541,17295.688770314235,8444.671261596732
2020,4,2,20,19298.418700000002,16568.511471655027,8835.344310543407
2020,4,2,21,17778.533,15693.504659830804,9288.5961673946
2020,4,2,22,15876.094400000002,14531.30923165168,9298.06201510272
2020,4,2,23,15198.974699999995,13203.418154527768,9720.372740110073
2020,4,2,24,14021.619,13044.228249617843,9509.137296565885
2020,4,3,1,13066.831900000001,12423.429932980254,9547.977446142022
2020,4,3,2,12212.414599999998,11341.122333465502,8777.658832226083
2020,4,3,3,11546.3559,10515.559165694322,7769.012031438095
2020,4,3,4,11259.906900000002,10170.453143122944,7442.507309749861
2020,4,3,5,11102.523299999997,10138.74128601527,7615.585942721865
2020,4,3,6,11244.032799999997,10322.534011438926,8086.375556144642
2020,4,3,7,11584.7011,10688.49353407617,8510.613993000416
2020,4,3,8,12138.313199999999,11355.249356744542,9596.428103733884
2020,4,3,9,12246.1867,11665.002692414078,11632.117682539838
2020,4,3,10,13444.5189,13057.611915812762,13097.741934399992
2020,4,3,11,14747.923299999999,14547.925995267204,12561.6784482288
2020,4,3,12,16588.022900000004,15652.303649582598,11437.337582676664
2020,4,3,13,18515.262100000004,16588.32170634761,10327.01636496528
2020,4,3,14,20432.5131,17455.20946062507,9598.756331942937
2020,4,3,15,21853.947200000002,18159.25408833201,9289.588666981961
2020,4,3,16,22673.582800000004,18575.401240610427,9060.010784122134
2020,4,3,17,22643.4721,18321.40092524009,8704.510293447795
2020,4,3,18,22000.945900000002,17907.59014899069,8563.393693571756
2020,4,3,19,21070.6559,17311.722793070916,8811.891312117332
2020,4,3,20,19880.095400000002,16709.160319298786,9275.785093874068
2020,4,3,21,18323.238300000005,15816.901169914456,9600.23652135999
2020,4,3,22,16397.772600000008,14728.527269357926,9284.722280327906
2020,4,3,23,15474.340600000003,13315.448097905413,9032.52956774184
2020,4,3,24,14169.586900000002,13135.299290221305,8663.457681297188
2020,4,4,1,13141.3724,12517.626134090653,8213.015402307743
2020,4,4,2,12209.6843,11392.103404415093,6966.835443927518
2020,4,4,3,11515.8517,10415.56265787278,5785.013360076118
2020,4,4,4,11234.875699999999,10080.63367293193,5353.613762454925
2020,4,4,5,11082.452599999999,9944.345997482833,5229.325977505937
2020,4,4,6,11208.337600000004,10017.080607118132,5476.95431607265
2020,4,4,7,11490.3988,10273.273404607484,6035.261206963358
2020,4,4,8,12009.758500000002,10859.887921117053,7071.13169364352
2020,4,4,9,12016.0536,11101.70120092108,8583.91796508617
2020,4,4,10,13324.9881,12502.908868021252,9881.736664976826
2020,4,4,11,14491.863899999997,13797.498835335373,10046.467356029752
2020,4,4,12,16471.902,15082.498777367251,9531.57632060521
2020,4,4,13,18763.027299999998,16409.59383224221,9187.473992603866
2020,4,4,14,20831.4844,17627.825270630496,9135.296880127484
2020,4,4,15,22263.514900000002,18381.459195990486,9167.571983240985
2020,4,4,16,23068.422000000002,18913.352977270177,9297.393637875797
2020,4,4,17,23332.391300000003,18788.395390091784,9222.738344421885
2020,4,4,18,23005.106,18506.783792933104,9533.870008385933
2020,4,4,19,21427.43180000001,17448.10638837208,10048.092249062522
2020,4,4,20,20023.002400000005,16516.07814113836,10635.02693888772
2020,4,4,21,18520.835000000003,15715.031116429109,10813.354861523556
2020,4,4,22,16529.6317,14467.824655622786,10152.43404683818
2020,4,4,23,15541.9425,13254.145608633406,9558.563918729602
2020,4,4,24,14006.354199999996,12985.16195942502,8844.822876806751
2020,4,5,1,13027.847799999996,12341.08750616089,8355.332500824803
2020,4,5,2,12147.275700000006,11145.57282031668,6983.10782056992
2020,4,5,3,11484.986899999998,10360.267940337744,5463.455913157704
2020,4,5,4,11204.890199999993,9924.856614973092,4861.190237369966
2020,4,5,5,10953.622499999998,9690.02186140862,4569.111656252992
2020,4,5,6,11065.7474,9844.8059563412,4618.69426139492
2020,4,5,7,11360.933299999999,10121.644646029285,4820.72728222863
2020,4,5,8,11826.623200000002,10661.772918126833,5497.972771535132
2020,4,5,9,11777.602999999996,10887.16950537842,6845.428271947372
2020,4,5,10,12980.62,12234.63645295458,8323.293745866222
2020,4,5,11,14051.7131,13416.787537822189,8619.862908526886
2020,4,5,12,16029.006999999998,14443.273991540293,8683.878691492695
2020,4,5,13,18261.4981,15412.328338998625,8852.843078174456
2020,4,5,14,20229.801000000003,16215.711622574108,9334.074484520384
2020,4,5,15,21643.2536,16959.02284858196,9773.73526150058
2020,4,5,16,22444.4868,17255.14320745804,10210.792175726066
2020,4,5,17,22490.967800000002,17161.56727359135,10535.880986093634
2020,4,5,18,22203.201000000005,16868.21999420317,11229.696283072893
2020,4,5,19,20669.473900000005,15929.516569634108,12191.690544423604
2020,4,5,20,19416.6109,15215.647667569234,12994.819572470682
2020,4,5,21,18044.4104,14719.285053150124,13249.68759457486
2020,4,5,22,15992.2066,13835.960961281451,12448.742861227081
2020,4,5,23,15058.316200000001,12883.57050558526,11424.966995726922
2020,4,5,24,13640.695100000004,12780.367863337322,10346.216931920668
2020,4,6,1,12748.234400000001,12301.998247510994,9437.578268246241
2020,4,6,2,11947.281900000002,11265.310204247253,7894.857140342541
2020,4,6,3,11266.400199999998,10297.25910480386,6064.723593157997
2020,4,6,4,11036.015200000002,9974.949303970396,4931.403981768348
2020,4,6,5,11069.4212,10022.281240203625,4570.295627984505
2020,4,6,6,11177.924300000006,10175.87860845786,4471.73081675562
2020,4,6,7,11420.3767,10409.008045292305,4523.046088851135
2020,4,6,8,11950.646199999996,10972.3297983054,5000.044370310561
2020,4,6,9,12005.386900000001,11203.751656432012,6074.694368863832
2020,4,6,10,13330.631300000001,12631.713924065298,7086.623654130533
2020,4,6,11,14555.263500000001,13911.98225293478,8038.224443103281
2020,4,6,12,16675.606900000006,15076.68698205778,8708.132067606788
2020,4,6,13,19159.3071,16377.54286980007,9502.348332591078
2020,4,6,14,21355.4813,17293.75245718829,10768.844837538729
2020,4,6,15,23007.954500000003,17849.437929911008,11727.15285607861
2020,4,6,16,23912.907900000002,18146.920679573264,12547.68064325529
2020,4,6,17,23931.2504,17811.26708764635,13379.711914788939
2020,4,6,18,23356.5395,17320.73676035215,14053.996045441152
2020,4,6,19,21558.9723,16167.169349383232,15063.18512829282
2020,4,6,20,20191.8419,15474.600455222006,15829.271585751148
2020,4,6,21,18547.815,14930.381737998012,15669.845853847502
2020,4,6,22,16450.513600000002,14027.056100736838,14651.964224154966
2020,4,6,23,15419.4608,12978.150613239086,13108.29166662934
2020,4,6,24,13937.800000000001,12943.265230750561,11712.429809949615
2020,4,7,1,12995.729800000001,12381.194740785611,10479.84667100336
2020,4,7,2,12133.8819,11326.555222131734,8155.968359642693
2020,4,7,3,11470.498200000002,10513.186159624805,6240.031768615851
2020,4,7,4,11146.672500000002,10252.634945022755,5434.291179147178
2020,4,7,5,10114.9019,9594.857827556085,4906.355072299505
2020,4,7,6,10162.8875,9699.844905457785,4610.763746087882
2020,4,7,7,10324.109,9899.140149545072,4579.249077299968
2020,4,7,8,10728.362099999998,10452.329124926371,4646.974336860805
2020,4,7,9,10675.381700000004,10610.749357484072,5217.135460342956
2020,4,7,10,11827.4859,11667.5439798157,5443.273546816978
2020,4,7,11,12872.428099999996,12603.96695005688,6459.814803587928
2020,4,7,12,14876.866399999999,13936.382533075539,7733.641220690316
2020,4,7,13,17229.342800000006,15042.599669113872,9113.71512136254
2020,4,7,14,19450.594800000003,15721.44443814337,10172.07695508464
2020,4,7,15,21191.924100000004,16214.656539353939,10970.644729895077
2020,4,7,16,22308.6666,16638.96688080797,12122.528261353482
2020,4,7,17,22594.365100000003,16625.065947293533,12920.300421474381
2020,4,7,18,22282.3231,16482.622796164014,13965.95549348988
2020,4,7,19,20587.2592,15784.590182285057,15622.240535764144
2020,4,7,20,19361.349000000006,15483.689434040352,17054.692164056432
2020,4,7,21,18033.264300000003,14979.74719182981,17102.12781163949
2020,4,7,22,15976.8925,13873.390971555491,15664.45947284719
2020,4,7,23,14792.617599999998,12685.413515325048,13967.086621072414
2020,4,7,24,13191.520600000002,12387.33931926438,12500.71453375611
2020,4,8,1,12089.6344,11927.716962790199,11080.871152145208
2020,4,8,2,11219.3688,10882.789845965788,8822.955830653771
2020,4,8,3,10536.7777,9938.797175214262,6893.8959445881355
2020,4,8,4,9295.1519,9023.301487820323,5805.773924525489
2020,4,8,5,9851.898399999998,9509.87632602292,5213.067078672233
2020,4,8,6,9884.365600000001,9646.306804253696,4788.175811249014
2020,4,8,7,10073.2363,9885.556095260245,4613.590752895178
2020,4,8,8,10453.1195,10399.062106477602,4683.140566666808
2020,4,8,9,11024.0639,10999.879831334176,5206.084697508824
2020,4,8,10,12184.1919,12132.095434344801,5306.527033874792
2020,4,8,11,11965.8609,11953.596458851642,6151.19808427538
2020,4,8,12,13933.766499999998,13238.80468435062,7447.04630860042
2020,4,8,13,17350.576599999997,14748.162648028096,8887.621898997566
2020,4,8,14,19708.469800000003,15600.179681586693,9856.11425480661
2020,4,8,15,21585.283600000002,16179.32550283563,10797.959871493586
2020,4,8,16,23039.68480000001,16605.19593052462,11695.17475661527
2020,4,8,17,23612.2935,16618.318487763674,12828.84087848624
2020,4,8,18,23255.48850000001,16442.976183060327,14251.901628629284
2020,4,8,19,21487.034600000006,15853.14330732599,15395.94943102351
2020,4,8,20,20493.2736,15354.260671057375,16017.810355211626
2020,4,8,21,19368.6725,14851.742249658098,16080.004398093606
2020,4,8,22,17114.555,13873.505547320296,14692.053638855474
2020,4,8,23,15591.981199999998,12593.351566942112,13183.00168393154
2020,4,8,24,13598.471100000002,12325.96723225664,11899.260827659846
2020,4,9,1,12339.8379,11872.65777370396,10705.647032683692
2020,4,9,2,11342.475,10801.010179783409,8573.717447190355
2020,4,9,3,10581.102699999996,9820.285017669928,6630.651223142447
2020,4,9,4,10073.233,9398.23499906146,5519.097663917408
2020,4,9,5,10775.317200000001,9913.994691672884,4863.132086273915
2020,4,9,6,10865.3906,10059.214268834501,4610.631974881296
2020,4,9,7,11147.681100000005,10323.426649008185,4533.413184646072
2020,4,9,8,11670.1792,10903.482298847604,4919.062759082892
2020,4,9,9,11890.673900000002,11068.265638453464,5851.120439805186
2020,4,9,10,13228.970800000005,12518.205889957688,6869.434653519676
2020,4,9,11,14289.689400000003,13758.122558181043,7957.833605969849
2020,4,9,12,16892.8776,15024.88170068136,8678.581567386098
2020,4,9,13,20255.810400000002,16397.84847061795,9862.77148290631
2020,4,9,14,23717.167800000007,17503.369920180096,10853.397908697672
2020,4,9,15,25878.68480000001,18463.18027478627,12086.823990321987
2020,4,9,16,26895.746600000002,19043.97337080716,13184.334720229408
2020,4,9,17,27272.2757,19077.06644265541,13899.6668805995
2020,4,9,18,26786.8512,18916.03220639584,14717.16330321572
2020,4,9,19,24674.0999,17912.80547781072,16023.02321767872
2020,4,9,20,23320.414600000004,17264.82781829703,16145.888502421476
2020,4,9,21,21712.9694,16370.781409372536,16147.221404398859
2020,4,9,22,19411.583300000002,15114.520622588956,14902.500371973174
2020,4,9,23,17500.142200000006,13814.249009521414,13253.384443652762
2020,4,9,24,15211.3223,13222.105200682468,11651.874068871
2020,4,10,1,13792.702699999998,12438.705209693106,10269.0556600535
2020,4,10,2,12488.843200000001,11284.49026030892,8376.47562087807
2020,4,10,3,11627.8232,10397.503041124372,6090.461111749891
2020,4,10,4,11203.070200000002,9961.876104982644,5330.941729142524
2020,4,10,5,10949.3639,9838.369198021846,4966.993469370144
2020,4,10,6,10961.5642,9954.662108930264,4715.510674031565
2020,4,10,7,11205.0429,10194.34345811658,4641.225357959835
2020,4,10,8,11685.130599999999,10744.473726536313,4978.928865875737
2020,4,10,9,11911.5461,11133.072471364521,5983.097836506803
2020,4,10,10,13238.3648,12656.151170651507,6950.909594547558
2020,4,10,11,14295.758600000001,13730.103581053709,7866.092091783989
2020,4,10,12,16789.9302,15209.727200172962,8765.584888200914
2020,4,10,13,19873.0764,16557.05336463503,9802.03896854975
2020,4,10,14,22767.8875,17627.62696310568,10621.093108130684
2020,4,10,15,24882.892700000008,18299.900283509305,11402.350159969916
2020,4,10,16,26251.384000000005,18768.924074559014,12362.465492877693
2020,4,10,17,26865.4664,18641.610997655745,13123.659041445779
2020,4,10,18,26394.322199999995,18210.526960241707,13447.908299093924
2020,4,10,19,24271.616,17057.195524206993,13963.74269654968
2020,4,10,20,22567.4974,16202.983338153319,13819.624434915233
2020,4,10,21,20850.7782,15581.44624907944,13429.80735662391
2020,4,10,22,18494.599400000003,14445.260285561,12273.214502345609
2020,4,10,23,16448.5562,13310.582257059688,11026.876640542434
2020,4,10,24,15031.0145,12976.359679268158,10051.553688329685
2020,4,11,1,13696.381300000001,12252.951378960732,9262.115921803024
2020,4,11,2,12566.5571,11169.902326378382,7556.5342130225
2020,4,11,3,11741.065300000002,10283.44040674531,5870.563994259331
2020,4,11,4,11308.1036,9936.80252235978,4888.438857378364
2020,4,11,5,11040.711799999995,9863.42488376344,4501.391563167949
2020,4,11,6,11049.8868,10082.890175792852,4456.533109624553
2020,4,11,7,11243.831800000005,10375.6744827954,4544.959851711074
2020,4,11,8,11680.5092,10929.168320574337,5044.718022461834
2020,4,11,9,11896.9531,11075.137753495545,6158.145707705309
2020,4,11,10,13221.0555,12507.9655812571,7089.622002860667
2020,4,11,11,14291.167600000004,13783.17395054416,8027.478450296683
2020,4,11,12,16758.5939,14939.22664021409,8415.157713346027
2020,4,11,13,19580.7512,16214.470768609117,8799.13904067884
2020,4,11,14,22005.0364,17324.74850494242,9210.54879351499
2020,4,11,15,23690.2508,18007.793637912135,9625.524631957656
2020,4,11,16,24723.1296,18432.42816523856,9939.040307704763
2020,4,11,17,25201.661200000002,18282.488385724133,10088.214124852346
2020,4,11,18,24949.5811,17762.414826380584,10584.32239308284
2020,4,11,19,22942.580300000012,16590.65841319611,11478.980545430306
2020,4,11,20,20987.4182,15626.331446770593,12035.926757033318
2020,4,11,21,19076.7462,14859.041814804255,12223.069691294528
2020,4,11,22,16992.749000000007,13905.949634843491,11569.639849928288
2020,4,11,23,15227.084199999998,13037.710959258178,10707.68741241422
2020,4,11,24,14110.030700000001,12967.357471470785,9939.982379219342
2020,4,12,1,13045.929100000001,12483.615695965964,9080.87106195144
2020,4,12,2,12092.888700000003,11436.511332649385,7250.179608265762
2020,4,12,3,11401.686500000003,10565.538352878975,5635.770857020773
2020,4,12,4,11066.4291,10256.68043443136,4969.79358450339
